,TeamID,Time,SubjectIDSender,SubjectIDReceiver,MessageType,SurpriseAccordingToSendersEgoModel,SurpriseAccordingToSendersAlterModelOfReceiver
565,201351,237,0,3,N,2.1232449272879514,0.2231435513142097
566,201351,283,2,3,N,2.1232449272879514,0.12742750599967062
567,201351,284,0,3,N,2.1232449272879514,0.12742750599967062
568,201351,285,1,2,N,0.8752298727070241,0.2231435513142097
569,201351,288,3,0,Y,0.6634317695174319,0.6634317695174319
570,201351,288,3,2,N,2.1232449272879514,0.2231435513142097
571,201351,338,4,0,Y,0.6634317695174319,0.6634317695174319
572,201351,338,4,1,N,2.1232449272879514,0.2231435513142097
573,201351,338,4,1,MY,1.6094379124341003,1.6094379124341003
574,201351,360,2,1,N,2.1232449272879514,0.2231435513142097
575,201351,360,2,1,MY,1.6094379124341003,1.6094379124341003
576,201351,360,2,3,N,1.6094379124341003,0.12742750599967062
577,201351,360,2,3,N,1.6094379124341003,0.12742750599967062
578,201351,360,2,3,N,2.1232449272879514,0.09345316378824942
579,201351,360,2,3,N,1.6094379124341003,0.09345316378824942
580,201351,360,2,3,N,1.6094379124341003,0.09345316378824942
581,201351,368,3,2,N,1.6094379124341003,0.2231435513142097
582,201351,368,3,2,N,2.1232449272879514,0.12742750599967062
583,201351,373,0,3,N,1.6094379124341003,0.12742750599967062
584,201351,373,0,3,N,2.1232449272879514,0.12742750599967062
585,201351,373,0,3,N,2.1232449272879514,0.09345316378824942
586,201351,373,0,3,N,1.6094379124341003,0.09345316378824942
587,201351,373,0,3,N,2.1232449272879514,0.09345316378824942
588,201351,373,0,4,MY,2.1232449272879514,1.6094379124341003
589,201456,190,0,4,MY,0.6634317695174319,1.6094379124341003
590,201456,190,0,4,MY,0.6634317695174319,1.6094379124341003
591,201456,202,2,0,MY,1.6094379124341003,1.6094379124341003
592,201456,202,2,0,MY,1.6094379124341003,1.6094379124341003
593,201456,208,0,2,MY,0.6634317695174319,1.6094379124341003
594,201456,215,0,2,MY,0.6634317695174319,0.6634317695174319
595,201456,233,4,0,MY,2.1232449272879514,1.6094379124341003
596,201456,233,4,0,MY,2.1232449272879514,1.6094379124341003
597,201456,328,1,2,MY,0.6634317695174319,1.6094379124341003
598,201456,328,1,2,MY,0.6634317695174319,0.6634317695174319
599,201456,377,4,0,MY,2.1232449272879514,0.6634317695174319
600,201456,377,4,0,MY,2.1232449272879514,0.6634317695174319
601,201456,379,2,0,MY,1.6094379124341003,0.6634317695174319
602,201456,379,2,0,MY,1.6094379124341003,0.6634317695174319
603,201462,216,1,3,N,2.1232449272879514,0.2231435513142097
604,201462,216,1,3,N,0.8752298727070241,0.2231435513142097
605,201462,216,1,4,MY,0.6634317695174319,1.6094379124341003
606,201462,216,1,4,MY,1.6094379124341003,1.6094379124341003
607,201462,235,2,3,N,2.1232449272879514,0.2231435513142097
608,201462,235,2,3,N,2.1232449272879514,0.2231435513142097
609,201462,235,2,4,MY,1.6094379124341003,1.6094379124341003
610,201462,235,2,4,MY,0.6634317695174319,1.6094379124341003
611,201462,255,4,1,MY,1.6094379124341003,1.6094379124341003
612,201462,255,4,1,MY,1.6094379124341003,1.6094379124341003
613,201462,275,0,1,MY,1.6094379124341003,1.6094379124341003
614,201462,275,0,1,MY,0.6634317695174319,1.6094379124341003
615,201462,275,0,3,N,0.8752298727070241,0.2231435513142097
616,201462,275,0,3,N,2.1232449272879514,0.2231435513142097
617,201462,275,0,4,MY,1.6094379124341003,1.6094379124341003
618,201462,275,0,4,MY,0.6634317695174319,1.6094379124341003
619,201462,281,3,1,MY,2.1232449272879514,1.6094379124341003
620,201462,281,3,1,MY,1.6094379124341003,1.6094379124341003
621,201462,287,2,1,MY,1.6094379124341003,1.6094379124341003
622,201462,287,2,1,MY,0.6634317695174319,1.6094379124341003
623,201462,307,0,4,MY,1.6094379124341003,0.6634317695174319
624,201462,307,0,4,MY,0.6634317695174319,0.6634317695174319
625,201462,324,3,0,Y,1.6094379124341003,1.6094379124341003
626,201462,331,2,0,Y,0.6634317695174319,1.6094379124341003
627,201462,331,2,3,MY,0.6634317695174319,1.6094379124341003
628,201462,331,2,3,MY,0.6634317695174319,1.6094379124341003
629,201462,331,2,4,MY,1.6094379124341003,0.6634317695174319
630,201462,331,2,4,MY,0.6634317695174319,0.6634317695174319
631,201462,331,4,0,Y,1.6094379124341003,1.6094379124341003
632,201462,331,4,2,MY,2.1232449272879514,1.6094379124341003
633,201462,350,3,2,MY,2.1232449272879514,1.6094379124341003
634,201462,381,0,2,MY,0.8752298727070241,1.6094379124341003
635,201462,381,0,3,MY,1.6094379124341003,1.6094379124341003
636,201462,381,0,3,MY,0.6634317695174319,1.6094379124341003
637,201462,381,0,3,Y,0.6634317695174319,0.6634317695174319
638,201493,190,0,4,MY,0.6634317695174319,1.6094379124341003
639,201493,190,0,4,MY,0.6634317695174319,1.6094379124341003
640,201493,209,2,0,N,1.6094379124341003,0.2231435513142097
641,201493,237,0,2,MY,0.6634317695174319,1.6094379124341003
642,201493,237,0,2,MY,0.6634317695174319,1.6094379124341003
643,201493,250,1,2,MY,2.3299800242162787,1.6094379124341003
644,201493,250,1,2,MY,0.6634317695174319,1.6094379124341003
645,201493,250,1,3,Y,1.6094379124341003,1.6094379124341003
646,201493,263,4,0,N,1.6094379124341003,0.2231435513142097
647,201493,331,0,2,N,1.6094379124341003,0.2231435513142097
648,201493,331,0,2,MY,0.6634317695174319,0.6634317695174319
649,201493,331,0,2,N,2.1232449272879514,0.2231435513142097
650,201493,331,0,2,MY,0.6634317695174319,0.6634317695174319
651,201493,331,0,4,MY,0.6634317695174319,0.6634317695174319
652,201493,331,0,4,MY,1.6094379124341003,1.6094379124341003
653,201493,333,4,0,MY,0.27347542232266925,1.6094379124341003
654,201493,338,2,0,MY,0.6634317695174319,1.6094379124341003
655,201493,358,0,2,MY,0.6634317695174319,0.27347542232266925
656,201493,358,0,4,MY,0.6634317695174319,0.27347542232266925
657,201493,358,0,4,MY,0.6634317695174319,0.11273021590292895
658,201493,379,4,0,Y,0.27347542232266925,0.6634317695174319
659,201493,381,2,0,Y,0.6634317695174319,0.6634317695174319
660,201513,153,4,0,Y,0.6634317695174319,1.6094379124341003
661,201513,220,1,3,MY,0.6634317695174319,1.6094379124341003
662,201513,220,1,3,MY,0.6634317695174319,1.6094379124341003
663,201513,220,1,3,MY,0.6634317695174319,0.6634317695174319
664,201513,300,3,1,MY,0.6634317695174319,1.6094379124341003
665,201513,300,3,1,MY,0.27347542232266925,1.6094379124341003
666,201577,169,1,3,MY,1.6094379124341003,1.6094379124341003
667,201577,170,2,3,MY,1.6094379124341003,1.6094379124341003
668,201577,170,0,2,Y,0.6634317695174319,1.6094379124341003
669,201577,191,1,2,Y,1.6094379124341003,1.6094379124341003
670,201577,194,2,1,MY,1.6094379124341003,1.6094379124341003
671,201577,194,2,1,N,2.1232449272879514,0.2231435513142097
672,201577,194,2,1,N,2.1232449272879514,0.2231435513142097
673,201577,194,3,1,MY,1.6094379124341003,1.6094379124341003
674,201577,194,3,1,N,0.8752298727070241,0.2231435513142097
675,201577,194,3,1,N,2.1232449272879514,0.2231435513142097
676,201577,194,3,2,Y,0.6634317695174319,1.6094379124341003
677,201577,212,1,2,N,1.6094379124341003,0.2231435513142097
678,201577,215,0,1,MY,1.6094379124341003,1.6094379124341003
679,201577,215,0,1,N,2.1232449272879514,0.2231435513142097
680,201577,215,0,1,N,2.1232449272879514,0.2231435513142097
681,201577,215,0,2,N,0.6634317695174319,0.2231435513142097
682,201577,216,4,0,MY,2.1232449272879514,1.6094379124341003
683,201577,216,4,0,MY,2.1232449272879514,1.6094379124341003
684,201577,249,3,2,N,1.6094379124341003,0.2231435513142097
685,201577,266,1,0,MY,2.1232449272879514,1.6094379124341003
686,201577,266,1,0,MY,0.8752298727070241,1.6094379124341003
687,201577,300,2,0,MY,2.1232449272879514,1.6094379124341003
688,201577,300,2,0,MY,2.1232449272879514,1.6094379124341003
689,201577,300,2,3,Y,1.6094379124341003,0.6634317695174319
690,201577,301,0,2,Y,0.6634317695174319,0.4938605611441196
691,201577,301,0,4,MY,0.6634317695174319,1.6094379124341003
692,201577,301,0,4,MY,2.1232449272879514,1.6094379124341003
693,201577,310,2,0,MY,2.1232449272879514,1.6094379124341003
694,201577,310,2,0,MY,1.6094379124341003,1.6094379124341003
695,201577,311,3,2,Y,0.6634317695174319,0.4938605611441196
696,201577,311,3,2,MY,1.6094379124341003,2.1232449272879514
697,201577,326,1,0,MY,1.6094379124341003,1.6094379124341003
698,201577,326,1,0,MY,0.6634317695174319,1.6094379124341003
699,201577,326,1,2,Y,1.6094379124341003,0.4938605611441196
700,201577,326,1,2,MY,1.6094379124341003,2.1232449272879514
701,201577,326,1,2,N,1.6094379124341003,0.539167153276795
702,201577,326,1,3,Y,1.6094379124341003,0.6634317695174319
703,201577,349,2,1,Y,1.6094379124341003,0.6634317695174319
704,201577,351,3,1,Y,1.6094379124341003,0.6634317695174319
705,201577,351,3,2,N,1.6094379124341003,0.539167153276795
706,201577,361,0,1,Y,1.6094379124341003,0.6634317695174319
707,201577,361,0,2,MY,0.6634317695174319,2.1232449272879514
708,201577,361,0,2,N,0.6634317695174319,0.539167153276795
709,201577,381,4,0,MY,1.6094379124341003,1.6094379124341003
710,201577,381,4,0,MY,2.1232449272879514,1.6094379124341003
711,201586,174,1,0,N,0.8752298727070241,0.2231435513142097
712,201586,174,1,0,N,2.1232449272879514,0.2231435513142097
713,201586,181,4,0,N,2.1232449272879514,0.2231435513142097
714,201586,181,4,0,N,2.1232449272879514,0.2231435513142097
715,201586,181,4,1,MY,0.6634317695174319,1.6094379124341003
716,201586,182,0,1,MY,1.6094379124341003,1.6094379124341003
717,201586,182,0,4,MY,1.6094379124341003,1.6094379124341003
718,201586,192,1,4,MY,0.6634317695174319,1.6094379124341003
719,201586,197,3,0,N,2.1232449272879514,0.2231435513142097
720,201586,197,3,0,N,2.1232449272879514,0.2231435513142097
721,201586,197,3,1,MY,1.6094379124341003,1.6094379124341003
722,201586,224,0,4,Y,1.6094379124341003,0.6634317695174319
723,201586,229,1,0,N,1.6094379124341003,0.2231435513142097
724,201586,229,1,4,Y,0.6634317695174319,0.6634317695174319
725,201586,229,2,0,N,2.1232449272879514,0.2231435513142097
726,201586,229,2,0,N,0.8752298727070241,0.2231435513142097
727,201586,229,2,0,N,0.6634317695174319,0.2231435513142097
728,201586,229,2,4,MY,1.6094379124341003,1.6094379124341003
729,201586,229,2,4,Y,1.6094379124341003,0.6634317695174319
730,201586,293,4,0,N,1.6094379124341003,0.2231435513142097
731,201586,293,4,2,Y,1.6094379124341003,1.6094379124341003
732,201586,293,4,2,Y,1.6094379124341003,0.4938605611441196
733,201586,296,3,0,N,1.6094379124341003,0.2231435513142097
734,201586,296,3,2,Y,1.6094379124341003,1.6094379124341003
735,201586,296,3,2,Y,1.6094379124341003,0.4938605611441196
736,201586,310,0,2,Y,2.1232449272879514,1.6094379124341003
737,201586,310,0,2,Y,2.1232449272879514,0.4938605611441196
738,201586,375,2,4,MY,1.6094379124341003,0.20357590898252861
739,201590,179,2,0,N,1.6094379124341003,0.2231435513142097
740,201590,204,4,0,N,1.6094379124341003,0.2231435513142097
741,201590,227,2,0,MY,2.3299800242162787,1.6094379124341003
742,201590,227,2,0,MY,0.6634317695174319,1.6094379124341003
743,201590,228,3,0,N,1.6094379124341003,0.2231435513142097
744,201590,228,3,0,MY,0.6634317695174319,1.6094379124341003
745,201590,228,3,0,MY,2.3299800242162787,1.6094379124341003
746,201590,230,4,0,MY,0.6634317695174319,1.6094379124341003
747,201590,230,4,0,MY,0.6634317695174319,1.6094379124341003
748,201590,238,1,3,MY,0.6634317695174319,1.6094379124341003
749,201590,239,0,3,MY,0.6634317695174319,1.6094379124341003
750,201590,239,0,4,MY,0.6634317695174319,1.6094379124341003
751,201590,239,0,4,MY,1.6094379124341003,1.6094379124341003
752,201590,243,2,0,MY,2.3299800242162787,0.6634317695174319
753,201590,244,1,2,N,0.6634317695174319,0.2231435513142097
754,201590,244,0,2,N,0.6634317695174319,0.2231435513142097
755,201590,260,2,1,Y,2.3299800242162787,1.6094379124341003
756,201590,282,2,0,MY,0.6634317695174319,0.6634317695174319
757,201590,282,2,0,N,1.6094379124341003,0.12742750599967062
758,201590,282,2,0,N,2.3299800242162787,1.4301669754191548
759,201590,318,4,0,MY,0.6634317695174319,0.6634317695174319
760,201590,318,4,0,MY,0.6634317695174319,0.6634317695174319
761,201590,318,4,0,N,1.6094379124341003,0.12742750599967062
762,201590,318,4,0,N,0.6634317695174319,1.4301669754191548
763,201590,318,4,0,N,1.6094379124341003,0.09345316378824942
764,201590,318,4,0,N,0.6634317695174319,0.028659768903549893
765,201590,320,2,0,N,1.6094379124341003,0.09345316378824942
766,201590,320,2,0,N,2.3299800242162787,0.028659768903549893
767,201590,327,0,4,MY,0.6634317695174319,0.6634317695174319
768,201590,329,3,0,MY,0.6634317695174319,0.6634317695174319
769,201590,329,3,0,MY,2.3299800242162787,0.6634317695174319
770,201590,329,3,0,N,1.6094379124341003,0.12742750599967062
771,201590,329,3,0,N,0.6634317695174319,1.4301669754191548
772,201590,329,3,0,N,1.6094379124341003,0.09345316378824942
773,201590,329,3,0,N,0.6634317695174319,0.028659768903549893
774,201590,329,3,0,N,0.6634317695174319,0.026804762747041678
775,201590,329,3,1,Y,0.6634317695174319,1.6094379124341003
776,201590,339,2,0,N,2.3299800242162787,0.026804762747041678
777,201590,350,1,2,N,0.6634317695174319,0.12742750599967062
778,201590,350,1,3,Y,0.6634317695174319,0.6634317695174319
779,201590,355,0,2,N,0.6634317695174319,0.12742750599967062
780,201590,355,0,3,Y,0.6634317695174319,0.6634317695174319
781,201590,364,2,0,MY,1.6094379124341003,1.6094379124341003
782,201590,364,2,0,MY,1.6094379124341003,1.6094379124341003
783,201590,364,2,0,MY,0.6634317695174319,0.27347542232266925
784,201590,364,2,1,MY,1.6094379124341003,1.6094379124341003
785,201590,364,2,1,MY,1.6094379124341003,1.6094379124341003
786,201590,374,0,2,MY,2.1232449272879514,1.6094379124341003
787,201590,379,1,2,MY,0.6634317695174319,1.6094379124341003
788,201626,156,4,1,N,0.8752298727070241,0.2231435513142097
789,201626,156,4,1,N,1.6094379124341003,0.2231435513142097
790,201626,162,0,1,N,2.1232449272879514,0.2231435513142097
791,201626,162,0,1,N,0.6634317695174319,0.2231435513142097
792,201626,172,1,0,N,2.1232449272879514,0.2231435513142097
793,201626,176,2,0,N,2.1232449272879514,0.2231435513142097
794,201626,176,2,1,N,2.1232449272879514,0.2231435513142097
795,201626,176,2,1,N,1.6094379124341003,0.2231435513142097
796,201626,176,2,1,N,2.1232449272879514,0.12742750599967062
797,201626,180,0,1,N,2.1232449272879514,0.12742750599967062
798,201626,180,0,2,N,1.6094379124341003,0.2231435513142097
799,201626,180,0,2,N,1.6094379124341003,0.2231435513142097
800,201626,187,1,2,N,1.6094379124341003,0.2231435513142097
801,201626,187,1,2,N,1.6094379124341003,0.2231435513142097
802,201626,191,2,1,Y,1.6094379124341003,1.6094379124341003
803,201626,202,3,0,N,2.1232449272879514,0.2231435513142097
804,201626,202,3,1,N,2.1232449272879514,0.2231435513142097
805,201626,202,3,1,N,1.6094379124341003,0.2231435513142097
806,201626,202,3,1,N,2.1232449272879514,0.12742750599967062
807,201626,202,3,1,Y,2.1232449272879514,1.6094379124341003
808,201626,202,3,2,N,1.6094379124341003,0.2231435513142097
809,201626,202,3,2,N,2.1232449272879514,0.2231435513142097
810,201626,214,4,0,N,0.8752298727070241,0.2231435513142097
811,201626,214,4,1,N,0.8752298727070241,0.12742750599967062
812,201626,214,4,1,Y,1.6094379124341003,1.6094379124341003
813,201626,214,4,2,N,0.6634317695174319,0.2231435513142097
814,201626,214,4,2,N,1.6094379124341003,0.2231435513142097
815,201626,254,0,1,Y,0.6634317695174319,1.6094379124341003
816,201626,254,0,1,Y,0.6634317695174319,0.4938605611441196
817,201626,267,2,1,Y,1.6094379124341003,0.4938605611441196
818,201626,290,3,1,Y,2.1232449272879514,0.4938605611441196
819,201626,312,1,3,MY,2.1232449272879514,1.6094379124341003
820,201626,312,1,3,MY,1.6094379124341003,1.6094379124341003
821,201626,315,2,3,MY,1.6094379124341003,1.6094379124341003
822,201626,315,2,3,MY,0.6634317695174319,1.6094379124341003
823,201626,332,0,3,MY,0.6634317695174319,1.6094379124341003
824,201626,332,0,3,MY,1.6094379124341003,1.6094379124341003
825,201626,345,4,1,Y,1.6094379124341003,0.4938605611441196
826,201636,188,0,1,Y,0.6634317695174319,1.6094379124341003
827,201636,188,4,0,Y,2.3299800242162787,1.6094379124341003
828,201636,197,3,1,Y,0.6634317695174319,1.6094379124341003
829,201636,204,4,0,N,1.6094379124341003,0.2231435513142097
830,201636,204,1,0,Y,0.6634317695174319,1.6094379124341003
831,201636,204,1,0,N,0.6634317695174319,0.2231435513142097
832,201636,204,1,3,Y,0.6634317695174319,1.6094379124341003
833,201636,217,0,4,N,0.6634317695174319,0.2231435513142097
834,201636,238,0,1,Y,0.6634317695174319,0.4938605611441196
835,201636,243,4,0,Y,2.3299800242162787,0.4938605611441196
836,201636,245,3,1,Y,0.6634317695174319,0.4938605611441196
837,201636,246,1,0,Y,0.6634317695174319,0.4938605611441196
838,201636,362,0,4,Y,0.6634317695174319,1.6094379124341003
839,201656,176,0,2,N,2.1232449272879514,0.2231435513142097
840,201656,176,0,2,N,0.6634317695174319,0.2231435513142097
841,201656,227,0,4,MY,0.6634317695174319,1.6094379124341003
842,201656,227,0,4,MY,0.6634317695174319,1.6094379124341003
843,201656,227,0,4,MY,1.6094379124341003,1.6094379124341003
844,201656,240,4,0,MY,1.6094379124341003,1.6094379124341003
845,201656,242,3,0,MY,0.6634317695174319,1.6094379124341003
846,201656,257,2,0,MY,1.6094379124341003,1.6094379124341003
847,201656,359,0,2,Y,1.6094379124341003,1.6094379124341003
848,201656,362,4,0,Y,1.6094379124341003,0.6634317695174319
849,201656,363,2,0,Y,1.6094379124341003,0.6634317695174319
